2019 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-21T21:50:40 Cycle:b6ece63c-59a4-4b66-af5f-7bce769e872a Created:2019-05-21T21:49:17 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
QLD,159,Fadden,M,3,33569,"FOX, Rod",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
QLD,159,Fadden,M,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,259,0,0,0,0,259
QLD,159,Fadden,N,0,33727,N Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
QLD,159,Fadden,N,1,33133,"JIGGENS, John",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
QLD,159,Fadden,N,2,33143,"JORDAN, Frank",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
QLD,159,Fadden,N,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,1212,0,0,0,0,1212
QLD,159,Fadden,O,0,33720,O Ticket Votes,Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,159,Fadden,O,1,32374,"SHELTON, Lyle",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,159,Fadden,O,2,32376,"LINDGREN, Joanna",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,159,Fadden,O,3,32383,"HORAN, Kate",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,159,Fadden,O,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,627,0,0,0,0,627
QLD,159,Fadden,P,0,33731,P Ticket Votes,Labour DLP,DLP,N,N,0,0,0,0,0,0
QLD,159,Fadden,P,1,33283,"TEMPLE, Lindsay",Labour DLP,DLP,N,N,0,0,0,0,0,0
QLD,159,Fadden,P,2,33291,"VINCENT, Sheila Susan",Labour DLP,DLP,N,N,0,0,0,0,0,0
QLD,159,Fadden,P,9998,0,Unapportioned,Labour DLP,DLP,N,N,631,0,0,0,0,631
QLD,159,Fadden,Q,0,33721,Q Ticket Votes,Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Q,1,32539,"MARRIOTT, Joy",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Q,2,32541,"WALLACE, Gregory John",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Q,3,32543,"WEBB, Alan",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Q,9998,0,Unapportioned,Katter's Australian Party (KAP),KAP,N,N,137,0,0,0,0,137
QLD,159,Fadden,R,0,33735,R Ticket Votes,,,N,N,0,0,0,0,0,0
QLD,159,Fadden,R,1,33624,"JOHNSTON, Hetty",,,N,N,0,0,0,0,0,0
QLD,159,Fadden,R,2,33625,"MUREAU, Sue",,,N,N,0,0,0,0,0,0
QLD,159,Fadden,R,9998,0,Unapportioned,,,N,N,1099,0,0,0,0,1099
QLD,159,Fadden,S,0,33740,S Ticket Votes,The Great Australian Party,GAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,S,1,33623,"MARTIN, Arjay Rase",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,S,2,33626,"MOOHIN, Tania",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
QLD,159,Fadden,S,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,105,0,0,0,0,105
QLD,159,Fadden,T,0,33737,T Ticket Votes,Pirate Party,PIR,N,N,0,0,0,0,0,0
QLD,159,Fadden,T,1,33577,"SELIC, Brandon",Pirate Party,PIR,N,N,0,0,0,0,0,0
QLD,159,Fadden,T,2,33579,"WHITICKER, Miles",Pirate Party,PIR,N,N,0,0,0,0,0,0
QLD,159,Fadden,T,9998,0,Unapportioned,Pirate Party,PIR,N,N,279,0,0,0,0,279
QLD,159,Fadden,U,0,33723,U Ticket Votes,Sustainable Australia,SPP,N,N,0,0,0,0,0,0
QLD,159,Fadden,U,1,32974,"MURRAY, Cameron",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
QLD,159,Fadden,U,2,32977,"SIMPSON, Chris",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
QLD,159,Fadden,U,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,146,0,0,0,0,146
QLD,159,Fadden,V,0,33728,V Ticket Votes,Love Australia or Leave,LAOL,N,N,0,0,0,0,0,0
QLD,159,Fadden,V,1,33157,"VUGA, Kim",Love Australia or Leave,LAOL,N,N,0,0,0,0,0,0
QLD,159,Fadden,V,2,33168,"WYATT, Gavin Albert",Love Australia or Leave,LAOL,N,N,0,0,0,0,0,0
QLD,159,Fadden,V,9998,0,Unapportioned,Love Australia or Leave,LAOL,N,N,209,0,0,0,0,209
QLD,159,Fadden,W,0,33730,W Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
QLD,159,Fadden,W,1,33243,"HODGES, Jeff","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
QLD,159,Fadden,W,2,33263,"POPE, Andrew","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
QLD,159,Fadden,W,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,408,0,0,0,0,408
QLD,159,Fadden,X,0,33733,X Ticket Votes,,,N,N,0,0,0,0,0,0
QLD,159,Fadden,X,1,33587,"MOORE, Tony R",,,N,N,0,0,0,0,0,0
QLD,159,Fadden,X,2,33589,"MOORE, Cartia",,,N,N,0,0,0,0,0,0
QLD,159,Fadden,X,9998,0,Unapportioned,,,N,N,15,0,0,0,0,15
QLD,159,Fadden,Y,0,33732,Y Ticket Votes,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Y,1,33593,"BUCKLEY, Gabe",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Y,2,33594,"RUSSELL, Lloyd T J",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
QLD,159,Fadden,Y,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,686,0,0,0,0,686
QLD,159,Fadden,Z,0,33717,Z Ticket Votes,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,159,Fadden,Z,1,32184,"PUKALLUS, Jan",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,159,Fadden,Z,2,32185,"HOPE, Danny",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,159,Fadden,Z,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,37,0,0,0,0,37
QLD,159,Fadden,UG,1,33663,"LO-DEAN, Debby",Independent,IND,N,N,24,0,0,0,0,24
QLD,159,Fadden,UG,2,33079,"SHARPE, Gary Robert",Independent,IND,N,N,1,0,0,0,0,1
QLD,159,Fadden,UG,3,32092,"LARCOMBE, Paul",Independent,IND,N,N,3,0,0,0,0,3
QLD,159,Fadden,UG,4,33077,"HASLER, Jane",Independent,IND,N,N,2,0,0,0,0,2
QLD,159,Fadden,UG,5,32081,"WOODWARD, John",Independent,IND,N,N,2,0,0,0,0,2
QLD,159,Fadden,UG,6,33552,"McARTHUR-WILLIAMS, Nicholas",Independent,IND,N,N,2,0,0,0,0,2
QLD,159,Fadden,UG,7,33344,"GHULAM, Hassan",Independent,IND,N,N,7,0,0,0,0,7
QLD,159,Fadden,UG,8,33082,"WHARTON, Wayne",Independent,IND,N,N,5,0,0,0,0,5
QLD,159,Fadden,UG,9,33631,"MURPHY, Amanda",Independent,IND,N,N,12,0,0,0,0,12
QLD,159,Fadden,UG,10,33116,"STEVENSON, Paul Joseph",The Australian Mental Health Party,AMHP,N,N,11,0,0,0,0,11
QLD,160,Fairfax,A,0,33736,A Ticket Votes,Rise Up Australia Party,RUA,N,N,99,0,0,0,0,99
QLD,160,Fairfax,A,1,33597,"HEALY, Graham",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
QLD,160,Fairfax,A,2,33598,"HENAWAY, Lionel",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
QLD,160,Fairfax,A,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,250,0,0,0,0,250
QLD,160,Fairfax,B,0,33724,B Ticket Votes,Pauline Hanson's One Nation,ON,N,N,1671,0,0,0,0,1671
QLD,160,Fairfax,B,1,32537,"ROBERTS, Malcolm",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
QLD,160,Fairfax,B,2,32538,"DICKSON, Steve",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
QLD,160,Fairfax,B,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,3426,0,0,0,0,3426
QLD,160,Fairfax,C,0,33726,C Ticket Votes,United Australia Party,UAPP,N,N,611,0,0,0,0,611
QLD,160,Fairfax,C,1,32759,"PALMER, Clive",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,C,2,32764,"BREWSTER, Martin David",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,C,3,32767,"BATZKE, Yodie",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,C,9998,0,Unapportioned,United Australia Party,UAPP,N,N,1190,0,0,0,0,1190
QLD,160,Fairfax,D,0,33729,D Ticket Votes,Liberal National Party of Queensland,LNP,N,N,12480,0,0,0,0,12480
QLD,160,Fairfax,D,1,33196,"SCARR, Paul",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,D,2,33204,"MCDONALD, Susan",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,D,3,33213,"RENNICK, Gerard",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,D,4,33219,"MACDONALD, Ian",Liberal National Party of Queensland,LNP,N,Y,0,0,0,0,0,0
QLD,160,Fairfax,D,5,33223,"CAMM, Amanda",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,D,6,33230,"TOBIN, Nicole",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,D,9998,0,Unapportioned,Liberal National Party of Queensland,LNP,N,N,16855,0,0,0,0,16855
QLD,160,Fairfax,E,0,33716,E Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,153,0,0,0,0,153
QLD,160,Fairfax,E,1,32188,"LAHN, Allona",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
QLD,160,Fairfax,E,2,32189,"ROWE, Adam",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
QLD,160,Fairfax,E,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,355,0,0,0,0,355
QLD,160,Fairfax,F,0,33718,F Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,120,0,0,0,0,120
QLD,160,Fairfax,F,1,32331,"BULLEN, Kris",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
QLD,160,Fairfax,F,2,32349,"STEVENSON, Robyn Lesley",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
QLD,160,Fairfax,F,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,234,0,0,0,0,234
QLD,160,Fairfax,G,0,33719,G Ticket Votes,Animal Justice Party,AJP,N,N,284,0,0,0,0,284
QLD,160,Fairfax,G,1,32357,"KELLY, Karagh-Mae",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,G,2,32361,"COUTTS, Leah Marie",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,G,3,32367,"HARDY, Belinda",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,G,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,650,0,0,0,0,650
QLD,160,Fairfax,H,0,33725,H Ticket Votes,The Greens,GRN,N,N,2463,0,0,0,0,2463
QLD,160,Fairfax,H,1,33056,"WATERS, Larissa",The Greens,GRN,N,Y,0,0,0,0,0,0
QLD,160,Fairfax,H,2,33061,"SIDHU, Navdeep Singh",The Greens,GRN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,H,3,33064,"KLOOT, Johanna",The Greens,GRN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,H,4,33066,"ELLIS, Raelene",The Greens,GRN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,H,5,33068,"BERTRAM, Miranda",The Greens,GRN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,H,6,33070,"KENNEDY, Kirsten",The Greens,GRN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,H,9998,0,Unapportioned,The Greens,GRN,N,N,5950,0,0,0,0,5950
QLD,160,Fairfax,I,0,33734,I Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,327,0,0,0,0,327
QLD,160,Fairfax,I,1,33603,"ANNING, Fraser",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,Y,0,0,0,0,0,0
QLD,160,Fairfax,I,2,33607,"TAYLOR, Paul Arthur Simon",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,I,3,33613,"ABSOLON, Mark",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,I,4,33614,"SANDFORD, Nancy Louise",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,I,5,33615,"CAMERON, Brad",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,I,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,530,0,0,0,0,530
QLD,160,Fairfax,J,0,33722,J Ticket Votes,Australian Labor Party,ALP,N,N,4418,0,0,0,0,4418
QLD,160,Fairfax,J,1,33041,"GREEN, Nita",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,J,2,33044,"KETTER, Chris",Australian Labor Party,ALP,N,Y,0,0,0,0,0,0
QLD,160,Fairfax,J,3,33046,"GILBERT, Frank",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,J,4,33047,"MAJOR, Tania",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,J,5,33048,"SCHINNERL, Stacey",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,J,6,33052,"WARRY, Christina",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,J,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,8314,0,0,0,0,8314
QLD,160,Fairfax,K,0,33741,K Ticket Votes,Independents For Climate Action Now,ICAN,N,N,112,0,0,0,0,112
QLD,160,Fairfax,K,1,33638,"LEWIS, Andrew",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,K,2,33641,"LOKKERS, Cornel",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,K,3,33642,"PEAD, Gary",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
QLD,160,Fairfax,K,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,234,0,0,0,0,234
QLD,160,Fairfax,L,0,33739,L Ticket Votes,Australian Workers Party,AWP,N,N,66,0,0,0,0,66
QLD,160,Fairfax,L,1,33628,"BRADLEY, Gregory John",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,L,2,33633,"WELLSTEAD, Kathleen",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,L,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,135,0,0,0,0,135
QLD,160,Fairfax,M,0,33738,M Ticket Votes,Australian Better Families,ABFA,N,N,155,0,0,0,0,155
QLD,160,Fairfax,M,1,33562,"CAULFIELD, Darren",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
QLD,160,Fairfax,M,2,33565,"FINCH, Adam",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
QLD,160,Fairfax,M,3,33569,"FOX, Rod",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
QLD,160,Fairfax,M,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,180,0,0,0,0,180
QLD,160,Fairfax,N,0,33727,N Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,313,0,0,0,0,313
QLD,160,Fairfax,N,1,33133,"JIGGENS, John",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,N,2,33143,"JORDAN, Frank",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,N,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,958,0,0,0,0,958
QLD,160,Fairfax,O,0,33720,O Ticket Votes,Australian Conservatives,ACP,N,N,286,0,0,0,0,286
QLD,160,Fairfax,O,1,32374,"SHELTON, Lyle",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,O,2,32376,"LINDGREN, Joanna",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,O,3,32383,"HORAN, Kate",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,O,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,658,0,0,0,0,658
QLD,160,Fairfax,P,0,33731,P Ticket Votes,Labour DLP,DLP,N,N,203,0,0,0,0,203
QLD,160,Fairfax,P,1,33283,"TEMPLE, Lindsay",Labour DLP,DLP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,P,2,33291,"VINCENT, Sheila Susan",Labour DLP,DLP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,P,9998,0,Unapportioned,Labour DLP,DLP,N,N,384,0,0,0,0,384
QLD,160,Fairfax,Q,0,33721,Q Ticket Votes,Katter's Australian Party (KAP),KAP,N,N,110,0,0,0,0,110
QLD,160,Fairfax,Q,1,32539,"MARRIOTT, Joy",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Q,2,32541,"WALLACE, Gregory John",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Q,3,32543,"WEBB, Alan",Katter's Australian Party (KAP),KAP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Q,9998,0,Unapportioned,Katter's Australian Party (KAP),KAP,N,N,191,0,0,0,0,191
QLD,160,Fairfax,R,0,33735,R Ticket Votes,,,N,N,50,0,0,0,0,50
QLD,160,Fairfax,R,1,33624,"JOHNSTON, Hetty",,,N,N,0,0,0,0,0,0
QLD,160,Fairfax,R,2,33625,"MUREAU, Sue",,,N,N,0,0,0,0,0,0
QLD,160,Fairfax,R,9998,0,Unapportioned,,,N,N,234,0,0,0,0,234
QLD,160,Fairfax,S,0,33740,S Ticket Votes,The Great Australian Party,GAP,N,N,41,0,0,0,0,41
QLD,160,Fairfax,S,1,33623,"MARTIN, Arjay Rase",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,S,2,33626,"MOOHIN, Tania",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,S,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,78,0,0,0,0,78
QLD,160,Fairfax,T,0,33737,T Ticket Votes,Pirate Party,PIR,N,N,66,0,0,0,0,66
QLD,160,Fairfax,T,1,33577,"SELIC, Brandon",Pirate Party,PIR,N,N,0,0,0,0,0,0
QLD,160,Fairfax,T,2,33579,"WHITICKER, Miles",Pirate Party,PIR,N,N,0,0,0,0,0,0
QLD,160,Fairfax,T,9998,0,Unapportioned,Pirate Party,PIR,N,N,161,0,0,0,0,161
QLD,160,Fairfax,U,0,33723,U Ticket Votes,Sustainable Australia,SPP,N,N,120,0,0,0,0,120
QLD,160,Fairfax,U,1,32974,"MURRAY, Cameron",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,U,2,32977,"SIMPSON, Chris",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,U,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,275,0,0,0,0,275
QLD,160,Fairfax,V,0,33728,V Ticket Votes,Love Australia or Leave,LAOL,N,N,62,0,0,0,0,62
QLD,160,Fairfax,V,1,33157,"VUGA, Kim",Love Australia or Leave,LAOL,N,N,0,0,0,0,0,0
QLD,160,Fairfax,V,2,33168,"WYATT, Gavin Albert",Love Australia or Leave,LAOL,N,N,0,0,0,0,0,0
QLD,160,Fairfax,V,9998,0,Unapportioned,Love Australia or Leave,LAOL,N,N,119,0,0,0,0,119
QLD,160,Fairfax,W,0,33730,W Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,135,0,0,0,0,135
QLD,160,Fairfax,W,1,33243,"HODGES, Jeff","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,W,2,33263,"POPE, Andrew","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,W,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,307,0,0,0,0,307
QLD,160,Fairfax,X,0,33733,X Ticket Votes,,,N,N,44,0,0,0,0,44
QLD,160,Fairfax,X,1,33587,"MOORE, Tony R",,,N,N,0,0,0,0,0,0
QLD,160,Fairfax,X,2,33589,"MOORE, Cartia",,,N,N,0,0,0,0,0,0
QLD,160,Fairfax,X,9998,0,Unapportioned,,,N,N,126,0,0,0,0,126
QLD,160,Fairfax,Y,0,33732,Y Ticket Votes,Liberal Democrats,LDP,N,N,226,0,0,0,0,226
QLD,160,Fairfax,Y,1,33593,"BUCKLEY, Gabe",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Y,2,33594,"RUSSELL, Lloyd T J",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Y,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,376,0,0,0,0,376
QLD,160,Fairfax,Z,0,33717,Z Ticket Votes,Citizens Electoral Council,CEC,N,N,6,0,0,0,0,6
QLD,160,Fairfax,Z,1,32184,"PUKALLUS, Jan",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Z,2,32185,"HOPE, Danny",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
QLD,160,Fairfax,Z,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,25,0,0,0,0,25
QLD,160,Fairfax,UG,1,33663,"LO-DEAN, Debby",Independent,IND,N,N,23,0,0,0,0,23
QLD,160,Fairfax,UG,2,33079,"SHARPE, Gary Robert",Independent,IND,N,N,1,0,0,0,0,1
QLD,160,Fairfax,UG,3,32092,"LARCOMBE, Paul",Independent,IND,N,N,7,0,0,0,0,7
QLD,160,Fairfax,UG,4,33077,"HASLER, Jane",Independent,IND,N,N,5,0,0,0,0,5
QLD,160,Fairfax,UG,5,32081,"WOODWARD, John",Independent,IND,N,N,2,0,0,0,0,2
QLD,160,Fairfax,UG,6,33552,"McARTHUR-WILLIAMS, Nicholas",Independent,IND,N,N,1,0,0,0,0,1
QLD,160,Fairfax,UG,7,33344,"GHULAM, Hassan",Independent,IND,N,N,4,0,0,0,0,4
QLD,160,Fairfax,UG,8,33082,"WHARTON, Wayne",Independent,IND,N,N,5,0,0,0,0,5
QLD,160,Fairfax,UG,9,33631,"MURPHY, Amanda",Independent,IND,N,N,4,0,0,0,0,4
QLD,160,Fairfax,UG,10,33116,"STEVENSON, Paul Joseph",The Australian Mental Health Party,AMHP,N,N,12,0,0,0,0,12
QLD,161,Fisher,A,0,33736,A Ticket Votes,Rise Up Australia Party,RUA,N,N,158,0,0,0,0,158
QLD,161,Fisher,A,1,33597,"HEALY, Graham",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
QLD,161,Fisher,A,2,33598,"HENAWAY, Lionel",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
QLD,161,Fisher,A,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,321,0,0,0,0,321
QLD,161,Fisher,B,0,33724,B Ticket Votes,Pauline Hanson's One Nation,ON,N,N,2422,0,0,0,0,2422
QLD,161,Fisher,B,1,32537,"ROBERTS, Malcolm",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
QLD,161,Fisher,B,2,32538,"DICKSON, Steve",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
QLD,161,Fisher,B,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,5129,0,0,0,0,5129
QLD,161,Fisher,C,0,33726,C Ticket Votes,United Australia Party,UAPP,N,N,781,0,0,0,0,781
QLD,161,Fisher,C,1,32759,"PALMER, Clive",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,161,Fisher,C,2,32764,"BREWSTER, Martin David",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,161,Fisher,C,3,32767,"BATZKE, Yodie",United Australia Party,UAPP,N,N,0,0,0,0,0,0
QLD,161,Fisher,C,9998,0,Unapportioned,United Australia Party,UAPP,N,N,1656,0,0,0,0,1656
QLD,161,Fisher,D,0,33729,D Ticket Votes,Liberal National Party of Queensland,LNP,N,N,14380,0,0,0,0,14380
QLD,161,Fisher,D,1,33196,"SCARR, Paul",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,161,Fisher,D,2,33204,"MCDONALD, Susan",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,161,Fisher,D,3,33213,"RENNICK, Gerard",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,161,Fisher,D,4,33219,"MACDONALD, Ian",Liberal National Party of Queensland,LNP,N,Y,0,0,0,0,0,0
QLD,161,Fisher,D,5,33223,"CAMM, Amanda",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,161,Fisher,D,6,33230,"TOBIN, Nicole",Liberal National Party of Queensland,LNP,N,N,0,0,0,0,0,0
QLD,161,Fisher,D,9998,0,Unapportioned,Liberal National Party of Queensland,LNP,N,N,21391,0,0,0,0,21391
QLD,161,Fisher,E,0,33716,E Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,108,0,0,0,0,108
QLD,161,Fisher,E,1,32188,"LAHN, Allona",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
QLD,161,Fisher,E,2,32189,"ROWE, Adam",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
QLD,161,Fisher,E,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,323,0,0,0,0,323
QLD,161,Fisher,F,0,33718,F Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,122,0,0,0,0,122
