2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences By Division [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:54 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
SA,187,Makin,33105,UAPP,United Australia Party,COLLIS,Rachel,5,32838,ALP,Australian Labor Party,ZAPPIA,Tony,1,2538,36.92
SA,187,Makin,33105,UAPP,United Australia Party,COLLIS,Rachel,5,33103,LP,Liberal,DAVE,Hemant,2,4336,63.08
SA,188,Mayo,0,,,First Preferences,,0,33085,XEN,Centre Alliance,SHARKIE,Rebekha,6,38525,47.59
SA,188,Mayo,0,,,First Preferences,,0,33087,LP,Liberal,DOWNER,Georgina,1,42426,52.41
SA,188,Mayo,33080,GRN,The Greens,BOURNE,Anne,2,33085,XEN,Centre Alliance,SHARKIE,Rebekha,6,8029,76.94
SA,188,Mayo,33080,GRN,The Greens,BOURNE,Anne,2,33087,LP,Liberal,DOWNER,Georgina,1,2407,23.06
SA,188,Mayo,33446,AJP,Animal Justice Party,DOWLAND,Helen,3,33085,XEN,Centre Alliance,SHARKIE,Rebekha,6,1555,67.55
SA,188,Mayo,33446,AJP,Animal Justice Party,DOWLAND,Helen,3,33087,LP,Liberal,DOWNER,Georgina,1,747,32.45
SA,188,Mayo,33089,UAPP,United Australia Party,CANE,Michael,4,33085,XEN,Centre Alliance,SHARKIE,Rebekha,6,1669,46.4
SA,188,Mayo,33089,UAPP,United Australia Party,CANE,Michael,4,33087,LP,Liberal,DOWNER,Georgina,1,1928,53.6
SA,188,Mayo,33084,ALP,Australian Labor Party,GERHARDY,Saskia,5,33085,XEN,Centre Alliance,SHARKIE,Rebekha,6,12346,80.22
SA,188,Mayo,33084,ALP,Australian Labor Party,GERHARDY,Saskia,5,33087,LP,Liberal,DOWNER,Georgina,1,3044,19.78
SA,325,Spence,0,,,First Preferences,,0,33074,ALP,Australian Labor Party,CHAMPION,Nick,1,51791,66.36
SA,325,Spence,0,,,First Preferences,,0,33081,LP,Liberal,BOURNE,Kathleen,2,26252,33.64
SA,325,Spence,33086,UAPP,United Australia Party,FIEDLER,Ron,3,33074,ALP,Australian Labor Party,CHAMPION,Nick,1,2879,40.23
SA,325,Spence,33086,UAPP,United Australia Party,FIEDLER,Ron,3,33081,LP,Liberal,BOURNE,Kathleen,2,4278,59.77
SA,325,Spence,33063,GRN,The Greens,JURY,Daniel,4,33074,ALP,Australian Labor Party,CHAMPION,Nick,1,5499,75.02
SA,325,Spence,33063,GRN,The Greens,JURY,Daniel,4,33081,LP,Liberal,BOURNE,Kathleen,2,1831,24.98
SA,325,Spence,33548,AJP,Animal Justice Party,KUHLMANN,Rita,5,33074,ALP,Australian Labor Party,CHAMPION,Nick,1,2184,60.23
SA,325,Spence,33548,AJP,Animal Justice Party,KUHLMANN,Rita,5,33081,LP,Liberal,BOURNE,Kathleen,2,1442,39.77
SA,325,Spence,32315,IND,Independent,HERBERT,Nathan,6,33074,ALP,Australian Labor Party,CHAMPION,Nick,1,2821,51.54
SA,325,Spence,32315,IND,Independent,HERBERT,Nathan,6,33081,LP,Liberal,BOURNE,Kathleen,2,2652,48.46
SA,190,Sturt,0,,,First Preferences,,0,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,32766,37.13
SA,190,Sturt,0,,,First Preferences,,0,33091,LP,Liberal,STEVENS,James,2,55490,62.87
SA,190,Sturt,32821,GRN,The Greens,BOUNDY,Paul,1,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,9904,80.76
SA,190,Sturt,32821,GRN,The Greens,BOUNDY,Paul,1,33091,LP,Liberal,STEVENS,James,2,2359,19.24
SA,190,Sturt,33289,AJP,Animal Justice Party,ROBERTS,Harbinda,4,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,1134,60.77
SA,190,Sturt,33289,AJP,Animal Justice Party,ROBERTS,Harbinda,4,33091,LP,Liberal,STEVENS,James,2,732,39.23
SA,190,Sturt,33095,UAPP,United Australia Party,HARDING,Hedley,5,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,759,28.57
SA,190,Sturt,33095,UAPP,United Australia Party,HARDING,Hedley,5,33091,LP,Liberal,STEVENS,James,2,1898,71.43
SA,190,Sturt,33533,CPP,Child Protection Party,THOMAS,Colin,6,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,666,54.63
SA,190,Sturt,33533,CPP,Child Protection Party,THOMAS,Colin,6,33091,LP,Liberal,STEVENS,James,2,553,45.37
SA,190,Sturt,32899,AUP,Australian Progressives,FULCO,Angela,7,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,386,68.32
SA,190,Sturt,32899,AUP,Australian Progressives,FULCO,Angela,7,33091,LP,Liberal,STEVENS,James,2,179,31.68
SA,190,Sturt,32458,IND,Independent,LARCOMBE,Nick,8,32647,ALP,Australian Labor Party,O'HANLON,Cressida,3,1713,58.95
SA,190,Sturt,32458,IND,Independent,LARCOMBE,Nick,8,33091,LP,Liberal,STEVENS,James,2,1193,41.05
TAS,192,Bass,0,,,First Preferences,,0,32124,LP,Liberal,ARCHER,Bridget,4,29094,54.92
TAS,192,Bass,0,,,First Preferences,,0,32327,ALP,Australian Labor Party,HART,Ross,2,23878,45.08
TAS,192,Bass,32540,GRN,The Greens,HALL,Tom,1,32124,LP,Liberal,ARCHER,Bridget,4,959,13.32
TAS,192,Bass,32540,GRN,The Greens,HALL,Tom,1,32327,ALP,Australian Labor Party,HART,Ross,2,6243,86.68
TAS,192,Bass,32379,AJP,Animal Justice Party,WOODBURY,Susan,3,32124,LP,Liberal,ARCHER,Bridget,4,623,37.37
TAS,192,Bass,32379,AJP,Animal Justice Party,WOODBURY,Susan,3,32327,ALP,Australian Labor Party,HART,Ross,2,1044,62.63
TAS,192,Bass,33590,IND,Independent,LAMBERT,Todd,5,32124,LP,Liberal,ARCHER,Bridget,4,1237,47.45
TAS,192,Bass,33590,IND,Independent,LAMBERT,Todd,5,32327,ALP,Australian Labor Party,HART,Ross,2,1370,52.55
TAS,192,Bass,32545,UAPP,United Australia Party,ROARK,Allan John,6,32124,LP,Liberal,ARCHER,Bridget,4,2046,61.22
TAS,192,Bass,32545,UAPP,United Australia Party,ROARK,Allan John,6,32327,ALP,Australian Labor Party,HART,Ross,2,1296,38.78
TAS,192,Bass,32399,NP,The Nationals,COOPER,Carl,7,32124,LP,Liberal,ARCHER,Bridget,4,689,73.06
TAS,192,Bass,32399,NP,The Nationals,COOPER,Carl,7,32327,ALP,Australian Labor Party,HART,Ross,2,254,26.94
TAS,193,Braddon,0,,,First Preferences,,0,32121,LP,Liberal,PEARCE,Gavin,4,26513,54.17
TAS,193,Braddon,0,,,First Preferences,,0,32386,ALP,Australian Labor Party,KEAY,Justine,8,22434,45.83
TAS,193,Braddon,32521,UAPP,United Australia Party,SPAULDING,Karen Wendy,1,32121,LP,Liberal,PEARCE,Gavin,4,1659,64.43
TAS,193,Braddon,32521,UAPP,United Australia Party,SPAULDING,Karen Wendy,1,32386,ALP,Australian Labor Party,KEAY,Justine,8,916,35.57
TAS,193,Braddon,32094,IND,Independent,BRAKEY,Craig,2,32121,LP,Liberal,PEARCE,Gavin,4,4381,57.5
TAS,193,Braddon,32094,IND,Independent,BRAKEY,Craig,2,32386,ALP,Australian Labor Party,KEAY,Justine,8,3238,42.5
TAS,193,Braddon,33556,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ALLAN,Shane,3,32121,LP,Liberal,PEARCE,Gavin,4,513,72.05
TAS,193,Braddon,33556,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,ALLAN,Shane,3,32386,ALP,Australian Labor Party,KEAY,Justine,8,199,27.95
TAS,193,Braddon,32434,NP,The Nationals,MILBOURNE,Sally,5,32121,LP,Liberal,PEARCE,Gavin,4,956,57.8
TAS,193,Braddon,32434,NP,The Nationals,MILBOURNE,Sally,5,32386,ALP,Australian Labor Party,KEAY,Justine,8,698,42.2
TAS,193,Braddon,32497,GRN,The Greens,PARSONS,Phill,6,32121,LP,Liberal,PEARCE,Gavin,4,476,14.07
TAS,193,Braddon,32497,GRN,The Greens,PARSONS,Phill,6,32386,ALP,Australian Labor Party,KEAY,Justine,8,2908,85.93
TAS,193,Braddon,33547,IND,Independent,SMITH,Brett Michael,7,32121,LP,Liberal,PEARCE,Gavin,4,520,43.23
TAS,193,Braddon,33547,IND,Independent,SMITH,Brett Michael,7,32386,ALP,Australian Labor Party,KEAY,Justine,8,683,56.77
TAS,193,Braddon,32440,ON,Pauline Hanson's One Nation,GALLAHER,Graham,9,32121,LP,Liberal,PEARCE,Gavin,4,2133,54.99
TAS,193,Braddon,32440,ON,Pauline Hanson's One Nation,GALLAHER,Graham,9,32386,ALP,Australian Labor Party,KEAY,Justine,8,1746,45.01
TAS,319,Clark,0,,,First Preferences,,0,32285,ALP,Australian Labor Party,McGREGOR,Ben,2,13641,28.78
TAS,319,Clark,0,,,First Preferences,,0,33553,IND,Independent,WILKIE,Andrew,1,33761,71.22
TAS,319,Clark,32117,LP,Liberal,MARKHAM,Amanda-Sue,3,32285,ALP,Australian Labor Party,McGREGOR,Ben,2,2244,19.15
TAS,319,Clark,32117,LP,Liberal,MARKHAM,Amanda-Sue,3,33553,IND,Independent,WILKIE,Andrew,1,9475,80.85
TAS,319,Clark,32469,GRN,The Greens,SHAW,Juniper,4,32285,ALP,Australian Labor Party,McGREGOR,Ben,2,2360,36.54
TAS,319,Clark,32469,GRN,The Greens,SHAW,Juniper,4,33553,IND,Independent,WILKIE,Andrew,1,4098,63.46
TAS,319,Clark,32628,UAPP,United Australia Party,STARKEY,Jim,5,32285,ALP,Australian Labor Party,McGREGOR,Ben,2,563,29.91
TAS,319,Clark,32628,UAPP,United Australia Party,STARKEY,Jim,5,33553,IND,Independent,WILKIE,Andrew,1,1319,70.09
TAS,195,Franklin,0,,,First Preferences,,0,32116,LP,Liberal,YOUNG,Dean,2,21969,41.55
TAS,195,Franklin,0,,,First Preferences,,0,32284,ALP,Australian Labor Party,COLLINS,Julie,4,30911,58.45
TAS,195,Franklin,32465,GRN,The Greens,DARKO,Kit,1,32116,LP,Liberal,YOUNG,Dean,2,1410,12.35
TAS,195,Franklin,32465,GRN,The Greens,DARKO,Kit,1,32284,ALP,Australian Labor Party,COLLINS,Julie,4,10010,87.65
TAS,195,Franklin,33600,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HAWES,Darren John,3,32116,LP,Liberal,YOUNG,Dean,2,788,62.69
TAS,195,Franklin,33600,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HAWES,Darren John,3,32284,ALP,Australian Labor Party,COLLINS,Julie,4,469,37.31
TAS,195,Franklin,32565,UAPP,United Australia Party,WINTER,Darren,5,32116,LP,Liberal,YOUNG,Dean,2,2388,50.77
TAS,195,Franklin,32565,UAPP,United Australia Party,WINTER,Darren,5,32284,ALP,Australian Labor Party,COLLINS,Julie,4,2316,49.23
TAS,196,Lyons,0,,,First Preferences,,0,32122,LP,Liberal,WHELAN,Jessica,5,17301,39.87
TAS,196,Lyons,0,,,First Preferences,,0,32418,ALP,Australian Labor Party,MITCHELL,Brian,2,26091,60.13
TAS,196,Lyons,32421,NP,The Nationals,HUTCHINSON,Deanna,1,32122,LP,Liberal,WHELAN,Jessica,5,8403,74.88
TAS,196,Lyons,32421,NP,The Nationals,HUTCHINSON,Deanna,1,32418,ALP,Australian Labor Party,MITCHELL,Brian,2,2819,25.12
TAS,196,Lyons,32491,GRN,The Greens,WHISSON,Gary,3,32122,LP,Liberal,WHELAN,Jessica,5,763,11.28
TAS,196,Lyons,32491,GRN,The Greens,WHISSON,Gary,3,32418,ALP,Australian Labor Party,MITCHELL,Brian,2,6002,88.72
TAS,196,Lyons,32424,ON,Pauline Hanson's One Nation,MURTAGH,Tennille,4,32122,LP,Liberal,WHELAN,Jessica,5,3158,54.26
TAS,196,Lyons,32424,ON,Pauline Hanson's One Nation,MURTAGH,Tennille,4,32418,ALP,Australian Labor Party,MITCHELL,Brian,2,2662,45.74
TAS,196,Lyons,32584,UAPP,United Australia Party,WARNE,Michael,6,32122,LP,Liberal,WHELAN,Jessica,5,2448,56.08
TAS,196,Lyons,32584,UAPP,United Australia Party,WARNE,Michael,6,32418,ALP,Australian Labor Party,MITCHELL,Brian,2,1917,43.92
VIC,197,Aston,0,,,First Preferences,,0,32313,ALP,Australian Labor Party,PETHIYAGODA,Kadira,3,29839,35.28
VIC,197,Aston,0,,,First Preferences,,0,33330,LP,Liberal,TUDGE,Alan,1,54744,64.72
VIC,197,Aston,32408,GRN,The Greens (VIC),COOKSON,Asher,2,32313,ALP,Australian Labor Party,PETHIYAGODA,Kadira,3,7018,79.15
VIC,197,Aston,32408,GRN,The Greens (VIC),COOKSON,Asher,2,33330,LP,Liberal,TUDGE,Alan,1,1849,20.85
VIC,197,Aston,32269,UAPP,United Australia Party,SIRIANNI-DUFFY,Matthew,4,32313,ALP,Australian Labor Party,PETHIYAGODA,Kadira,3,1205,33.37
VIC,197,Aston,32269,UAPP,United Australia Party,SIRIANNI-DUFFY,Matthew,4,33330,LP,Liberal,TUDGE,Alan,1,2406,66.63
VIC,197,Aston,32321,DLP,Labour DLP,KENNEDY,Anna,5,32313,ALP,Australian Labor Party,PETHIYAGODA,Kadira,3,1848,61.01
VIC,197,Aston,32321,DLP,Labour DLP,KENNEDY,Anna,5,33330,LP,Liberal,TUDGE,Alan,1,1181,38.99
VIC,198,Ballarat,0,,,First Preferences,,0,32326,ALP,Australian Labor Party,KING,Catherine,7,49077,60.94
VIC,198,Ballarat,0,,,First Preferences,,0,33268,LP,Liberal,VO,Tim,6,31462,39.06
VIC,198,Ballarat,33209,AJP,Animal Justice Party,HILLS,Bryn,1,32326,ALP,Australian Labor Party,KING,Catherine,7,2528,57.55
VIC,198,Ballarat,33209,AJP,Animal Justice Party,HILLS,Bryn,1,33268,LP,Liberal,VO,Tim,6,1865,42.45
VIC,198,Ballarat,32278,UAPP,United Australia Party,COZYN,Peter,2,32326,ALP,Australian Labor Party,KING,Catherine,7,1499,31.62
VIC,198,Ballarat,32278,UAPP,United Australia Party,COZYN,Peter,2,33268,LP,Liberal,VO,Tim,6,3242,68.38
VIC,198,Ballarat,33575,IND,Independent,GRAHAM,Alex,3,32326,ALP,Australian Labor Party,KING,Catherine,7,788,47.9
VIC,198,Ballarat,33575,IND,Independent,GRAHAM,Alex,3,33268,LP,Liberal,VO,Tim,6,857,52.1
VIC,198,Ballarat,33429,IND,Independent,SHADY,Nick,4,32326,ALP,Australian Labor Party,KING,Catherine,7,978,42.74
VIC,198,Ballarat,33429,IND,Independent,SHADY,Nick,4,33268,LP,Liberal,VO,Tim,6,1310,57.26
VIC,198,Ballarat,32396,GRN,The Greens (VIC),McALOON,Karen,5,32326,ALP,Australian Labor Party,KING,Catherine,7,7745,85.33
VIC,198,Ballarat,32396,GRN,The Greens (VIC),McALOON,Karen,5,33268,LP,Liberal,VO,Tim,6,1332,14.67
VIC,200,Bendigo,0,,,First Preferences,,0,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,44340,57.92
VIC,200,Bendigo,0,,,First Preferences,,0,33422,LP,Liberal,GAYED,Sam,5,32210,42.08
VIC,200,Bendigo,33371,RUA,Rise Up Australia Party,BUDDE,Sharon,1,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,870,59.43
VIC,200,Bendigo,33371,RUA,Rise Up Australia Party,BUDDE,Sharon,1,33422,LP,Liberal,GAYED,Sam,5,594,40.57
VIC,200,Bendigo,32413,GRN,The Greens (VIC),HOLIAN,Robert,2,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,10152,89.2
VIC,200,Bendigo,32413,GRN,The Greens (VIC),HOLIAN,Robert,2,33422,LP,Liberal,GAYED,Sam,5,1229,10.8
VIC,200,Bendigo,32286,UAPP,United Australia Party,VEITCH,Adam,4,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,1645,38.07
VIC,200,Bendigo,32286,UAPP,United Australia Party,VEITCH,Adam,4,33422,LP,Liberal,GAYED,Sam,5,2676,61.93
VIC,200,Bendigo,32644,ON,Pauline Hanson's One Nation,WILLIAMS,Vaughan,6,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,2516,40.08
VIC,200,Bendigo,32644,ON,Pauline Hanson's One Nation,WILLIAMS,Vaughan,6,33422,LP,Liberal,GAYED,Sam,5,3762,59.92
VIC,200,Bendigo,33608,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HOSKIN,Julie,7,32333,ALP,Australian Labor Party,CHESTERS,Lisa,3,493,29.57
VIC,200,Bendigo,33608,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HOSKIN,Julie,7,33422,LP,Liberal,GAYED,Sam,5,1174,70.43
VIC,201,Bruce,0,,,First Preferences,,0,32342,ALP,Australian Labor Party,HILL,Julian,4,51713,65.56
VIC,201,Bruce,0,,,First Preferences,,0,33276,LP,Liberal,MacISAAC,John,3,27170,34.44
VIC,201,Bruce,33596,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,BOYANTON,Tim,1,32342,ALP,Australian Labor Party,HILL,Julian,4,883,26.15
VIC,201,Bruce,33596,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,BOYANTON,Tim,1,33276,LP,Liberal,MacISAAC,John,3,2494,73.85
VIC,201,Bruce,32368,UAPP,United Australia Party,AHMED,Mubahil,2,32342,ALP,Australian Labor Party,HILL,Julian,4,1691,42.5
VIC,201,Bruce,32368,UAPP,United Australia Party,AHMED,Mubahil,2,33276,LP,Liberal,MacISAAC,John,3,2288,57.5
VIC,201,Bruce,32409,GRN,The Greens (VIC),GARAD,Rhonda,5,32342,ALP,Australian Labor Party,HILL,Julian,4,5402,79.43
VIC,201,Bruce,32409,GRN,The Greens (VIC),GARAD,Rhonda,5,33276,LP,Liberal,MacISAAC,John,3,1399,20.57
VIC,203,Calwell,0,,,First Preferences,,0,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,47115,68.19
VIC,203,Calwell,0,,,First Preferences,,0,33191,LP,Liberal,HAMILTON,Genevieve,8,21978,31.81
VIC,203,Calwell,32400,CEC,Citizens Electoral Council,KERR,Keith,1,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,2209,77.48
VIC,203,Calwell,32400,CEC,Citizens Electoral Council,KERR,Keith,1,33191,LP,Liberal,HAMILTON,Genevieve,8,642,22.52
VIC,203,Calwell,32659,GRN,The Greens (VIC),MORGAN,Polly,2,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,4857,82.42
VIC,203,Calwell,32659,GRN,The Greens (VIC),MORGAN,Polly,2,33191,LP,Liberal,HAMILTON,Genevieve,8,1036,17.58
VIC,203,Calwell,33609,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,VAIL,Adam,4,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,752,42.46
VIC,203,Calwell,33609,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,VAIL,Adam,4,33191,LP,Liberal,HAMILTON,Genevieve,8,1019,57.54
VIC,203,Calwell,32410,VNS,Victorian Socialists,SMALL,Jerome,5,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,3255,81.7
VIC,203,Calwell,32410,VNS,Victorian Socialists,SMALL,Jerome,5,33191,LP,Liberal,HAMILTON,Genevieve,8,729,18.3
VIC,203,Calwell,32389,UAPP,United Australia Party,CHHABRA,Prakul,6,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,1467,48.3
VIC,203,Calwell,32389,UAPP,United Australia Party,CHHABRA,Prakul,6,33191,LP,Liberal,HAMILTON,Genevieve,8,1570,51.7
VIC,203,Calwell,32283,SEP,Socialist Equality Party,BYRNE,Peter,7,32391,ALP,Australian Labor Party,VAMVAKINOU,Maria,3,509,61.85
VIC,203,Calwell,32283,SEP,Socialist Equality Party,BYRNE,Peter,7,33191,LP,Liberal,HAMILTON,Genevieve,8,314,38.15
VIC,204,Casey,0,,,First Preferences,,0,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,28551,38.73
VIC,204,Casey,0,,,First Preferences,,0,33316,LP,Liberal,SMITH,Tony,7,45168,61.27
VIC,204,Casey,28237,IND,Independent,CHARLETON,Peter,1,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,921,40.01
VIC,204,Casey,28237,IND,Independent,CHARLETON,Peter,1,33316,LP,Liberal,SMITH,Tony,7,1381,59.99
VIC,204,Casey,33270,RUA,Rise Up Australia Party,CALABRO,Antony,2,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,222,27.07
VIC,204,Casey,33270,RUA,Rise Up Australia Party,CALABRO,Antony,2,33316,LP,Liberal,SMITH,Tony,7,598,72.93
VIC,204,Casey,32346,DLP,Labour DLP,McPHEE,Ross,3,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,1394,62.07
VIC,204,Casey,32346,DLP,Labour DLP,McPHEE,Ross,3,33316,LP,Liberal,SMITH,Tony,7,852,37.93
VIC,204,Casey,32674,AJP,Animal Justice Party,BARKER,Travis,4,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,1957,63.03
VIC,204,Casey,32674,AJP,Animal Justice Party,BARKER,Travis,4,33316,LP,Liberal,SMITH,Tony,7,1148,36.97
VIC,204,Casey,32292,UAPP,United Australia Party,STARKEY,Wendy,5,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,786,30.15
VIC,204,Casey,32292,UAPP,United Australia Party,STARKEY,Wendy,5,33316,LP,Liberal,SMITH,Tony,7,1821,69.85
VIC,204,Casey,33235,DHJP,Derryn Hinch's Justice Party,CLARK,Ryan Leslie,6,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,1604,48.47
VIC,204,Casey,33235,DHJP,Derryn Hinch's Justice Party,CLARK,Ryan Leslie,6,33316,LP,Liberal,SMITH,Tony,7,1705,51.53
VIC,204,Casey,32404,GRN,The Greens (VIC),GAME-LOPATA,Jenny,9,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,9482,86.84
VIC,204,Casey,32404,GRN,The Greens (VIC),GAME-LOPATA,Jenny,9,33316,LP,Liberal,SMITH,Tony,7,1437,13.16
VIC,204,Casey,33551,GAP,The Great Australian Party,O'CONNOR,Jayden,10,32318,ALP,Australian Labor Party,BRINDLE,Bill,8,360,44.94
VIC,204,Casey,33551,GAP,The Great Australian Party,O'CONNOR,Jayden,10,33316,LP,Liberal,SMITH,Tony,7,441,55.06
VIC,205,Chisholm,0,,,First Preferences,,0,32301,ALP,Australian Labor Party,YANG,Jennifer,8,32561,44.16
VIC,205,Chisholm,0,,,First Preferences,,0,33350,LP,Liberal,LIU,Gladys,4,41172,55.84
VIC,205,Chisholm,33549,IND,Independent,DOBBY,Ian,1,32301,ALP,Australian Labor Party,YANG,Jennifer,8,894,38.55
VIC,205,Chisholm,33549,IND,Independent,DOBBY,Ian,1,33350,LP,Liberal,LIU,Gladys,4,1425,61.45
VIC,205,Chisholm,33333,RUA,Rise Up Australia Party,DORIAN,Angela Mary,2,32301,ALP,Australian Labor Party,YANG,Jennifer,8,144,25.22
VIC,205,Chisholm,33333,RUA,Rise Up Australia Party,DORIAN,Angela Mary,2,33350,LP,Liberal,LIU,Gladys,4,427,74.78
VIC,205,Chisholm,32403,GRN,The Greens (VIC),ARTHUR,Luke,3,32301,ALP,Australian Labor Party,YANG,Jennifer,8,9672,86.09
VIC,205,Chisholm,32403,GRN,The Greens (VIC),ARTHUR,Luke,3,33350,LP,Liberal,LIU,Gladys,4,1563,13.91
VIC,205,Chisholm,32689,AJP,Animal Justice Party,LAVIN,Rosemary,5,32301,ALP,Australian Labor Party,YANG,Jennifer,8,1186,66.63
VIC,205,Chisholm,32689,AJP,Animal Justice Party,LAVIN,Rosemary,5,33350,LP,Liberal,LIU,Gladys,4,594,33.37
VIC,205,Chisholm,33296,DHJP,Derryn Hinch's Justice Party,WICKS,Anne,6,32301,ALP,Australian Labor Party,YANG,Jennifer,8,1052,50.99
VIC,205,Chisholm,33296,DHJP,Derryn Hinch's Justice Party,WICKS,Anne,6,33350,LP,Liberal,LIU,Gladys,4,1011,49.01
VIC,205,Chisholm,32347,UAPP,United Australia Party,ZORAYA,George,7,32301,ALP,Australian Labor Party,YANG,Jennifer,8,395,26.04
VIC,205,Chisholm,32347,UAPP,United Australia Party,ZORAYA,George,7,33350,LP,Liberal,LIU,Gladys,4,1122,73.96
VIC,205,Chisholm,33205,DLP,Labour DLP,JENKINS,Philip,9,32301,ALP,Australian Labor Party,YANG,Jennifer,8,1011,59.4
VIC,205,Chisholm,33205,DLP,Labour DLP,JENKINS,Philip,9,33350,LP,Liberal,LIU,Gladys,4,691,40.6
VIC,320,Cooper,0,,,First Preferences,,0,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,45601,68.88
VIC,320,Cooper,0,,,First Preferences,,0,32693,GRN,The Greens (VIC),RISSTROM,David,5,20605,31.12
VIC,320,Cooper,32095,IND,Independent,VAN LIESHOUT,Teresa,1,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,597,35.96
VIC,320,Cooper,32095,IND,Independent,VAN LIESHOUT,Teresa,1,32693,GRN,The Greens (VIC),RISSTROM,David,5,1063,64.04
VIC,320,Cooper,33257,REAS,Reason Australia,RUSSELL,Sarah,2,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,917,43.46
VIC,320,Cooper,33257,REAS,Reason Australia,RUSSELL,Sarah,2,32693,GRN,The Greens (VIC),RISSTROM,David,5,1193,56.54
VIC,320,Cooper,32300,UAPP,United Australia Party,NANGLE,Brett,3,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,1140,60.25
VIC,320,Cooper,32300,UAPP,United Australia Party,NANGLE,Brett,3,32693,GRN,The Greens (VIC),RISSTROM,David,5,752,39.75
VIC,320,Cooper,32728,AJP,Animal Justice Party,RICHINGS,Nadine,4,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,803,32.43
VIC,320,Cooper,32728,AJP,Animal Justice Party,RICHINGS,Nadine,4,32693,GRN,The Greens (VIC),RISSTROM,David,5,1673,67.57
VIC,320,Cooper,32382,VNS,Victorian Socialists,LARKIN,Kath,6,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,1385,33.58
VIC,320,Cooper,32382,VNS,Victorian Socialists,LARKIN,Kath,6,32693,GRN,The Greens (VIC),RISSTROM,David,5,2740,66.42
VIC,320,Cooper,33349,LP,Liberal,BELL,Andrew,8,32339,ALP,Australian Labor Party,KEARNEY,Ged,7,12574,66.14
VIC,320,Cooper,33349,LP,Liberal,BELL,Andrew,8,32693,GRN,The Greens (VIC),RISSTROM,David,5,6438,33.86
VIC,207,Corangamite,0,,,First Preferences,,0,32298,ALP,Australian Labor Party,COKER,Libby,2,36047,45.59
VIC,207,Corangamite,0,,,First Preferences,,0,33318,LP,Liberal,HENDERSON,Sarah,6,43017,54.41
VIC,207,Corangamite,33304,RUA,Rise Up Australia Party,ERSKINE,Ian,1,32298,ALP,Australian Labor Party,COKER,Libby,2,533,47.72
VIC,207,Corangamite,33304,RUA,Rise Up Australia Party,ERSKINE,Ian,1,33318,LP,Liberal,HENDERSON,Sarah,6,584,52.28
