2016 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:20499 Phase:PostElection Generated:2016-08-06T21:18:43 Cycle:13e027fe-df5b-41f3-b4d7-180e86efa18d Created:2016-08-06T21:15:30 Environment:PROD Site:CDC Server:DB01 Version:10.4.37.36662]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,102,Fenner,8836,Turner (Fenner),28983,GUNNING,Robert,3,N,N,LP,Liberal,401,0.06
ACT,102,Fenner,8837,Watson,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1876,0.88
ACT,102,Fenner,8837,Watson,28983,GUNNING,Robert,3,N,N,LP,Liberal,669,-0.88
ACT,102,Fenner,8838,Weetangera,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1312,2.03
ACT,102,Fenner,8838,Weetangera,28983,GUNNING,Robert,3,N,N,LP,Liberal,759,-2.03
ACT,102,Fenner,64584,Woden FENNER PPVC,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,710,-1.56
ACT,102,Fenner,64584,Woden FENNER PPVC,28983,GUNNING,Robert,3,N,N,LP,Liberal,453,1.56
NSW,103,Banks,31,Allawah,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,678,3.24
NSW,103,Banks,31,Allawah,28660,COLEMAN,David,4,Y,Y,LP,Liberal,650,-3.24
NSW,103,Banks,67,Allawah South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,470,0.19
NSW,103,Banks,67,Allawah South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,446,-0.19
NSW,103,Banks,56500,Beverly Hills North (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,170,-4.39
NSW,103,Banks,56500,Beverly Hills North (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,162,4.39
NSW,103,Banks,79612,Beverly Hills South (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,351,-0.6
NSW,103,Banks,79612,Beverly Hills South (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,308,0.6
NSW,103,Banks,46,Blakehurst North,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,266,12.32
NSW,103,Banks,46,Blakehurst North,28660,COLEMAN,David,4,Y,Y,LP,Liberal,195,-12.32
NSW,103,Banks,65425,BLV Banks PPVC,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,11,-7.61
NSW,103,Banks,65425,BLV Banks PPVC,28660,COLEMAN,David,4,Y,Y,LP,Liberal,14,7.61
NSW,103,Banks,56472,Carlton South (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,752,4.5
NSW,103,Banks,56472,Carlton South (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,531,-4.5
NSW,103,Banks,65,Carlton West,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,543,-1.3
NSW,103,Banks,65,Carlton West,28660,COLEMAN,David,4,Y,Y,LP,Liberal,611,1.3
NSW,103,Banks,42,Connells Point (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,704,4.27
NSW,103,Banks,42,Connells Point (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,1269,-4.27
NSW,103,Banks,30094,Divisional Office (PREPOLL),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,0,0
NSW,103,Banks,30094,Divisional Office (PREPOLL),28660,COLEMAN,David,4,Y,Y,LP,Liberal,0,0
NSW,103,Banks,2,East Hills,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,608,5.07
NSW,103,Banks,2,East Hills,28660,COLEMAN,David,4,Y,Y,LP,Liberal,616,-5.07
NSW,103,Banks,79613,Hurstville (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,196,-3.07
NSW,103,Banks,79613,Hurstville (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,207,3.07
NSW,103,Banks,34046,Hurstville BANKS PPVC,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,3228,-3.43
NSW,103,Banks,34046,Hurstville BANKS PPVC,28660,COLEMAN,David,4,Y,Y,LP,Liberal,3902,3.43
NSW,103,Banks,79614,Hurstville East (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,147,-2.03
NSW,103,Banks,79614,Hurstville East (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,151,2.03
NSW,103,Banks,45,Hurstville Grove,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,708,-0.04
NSW,103,Banks,45,Hurstville Grove,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1045,0.04
NSW,103,Banks,43,Hurstville South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,517,-1.95
NSW,103,Banks,43,Hurstville South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,537,1.95
NSW,103,Banks,4,Lugarno,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,974,1.23
NSW,103,Banks,4,Lugarno,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1775,-1.23
NSW,103,Banks,55,Mortdale Central,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,940,1.05
NSW,103,Banks,55,Mortdale Central,28660,COLEMAN,David,4,Y,Y,LP,Liberal,869,-1.05
NSW,103,Banks,56,Mortdale East,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,887,3.56
NSW,103,Banks,56,Mortdale East,28660,COLEMAN,David,4,Y,Y,LP,Liberal,776,-3.56
NSW,103,Banks,5,Mortdale West,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,943,-0.24
NSW,103,Banks,5,Mortdale West,28660,COLEMAN,David,4,Y,Y,LP,Liberal,994,0.24
NSW,103,Banks,6,Narwee,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1287,1.3
NSW,103,Banks,6,Narwee,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1111,-1.3
NSW,103,Banks,58,Oatley,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1084,-1.09
NSW,103,Banks,58,Oatley,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1649,1.09
NSW,103,Banks,59,Oatley West,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,968,-2.75
NSW,103,Banks,59,Oatley West,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1545,2.75
NSW,103,Banks,7,Padstow,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1537,-1.61
NSW,103,Banks,7,Padstow,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1417,1.61
NSW,103,Banks,8,Padstow East,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,894,2.58
NSW,103,Banks,8,Padstow East,28660,COLEMAN,David,4,Y,Y,LP,Liberal,774,-2.58
NSW,103,Banks,58722,Padstow PPVC,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1945,1.27
NSW,103,Banks,58722,Padstow PPVC,28660,COLEMAN,David,4,Y,Y,LP,Liberal,2095,-1.27
NSW,103,Banks,10,Padstow South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1139,-0.58
NSW,103,Banks,10,Padstow South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1332,0.58
NSW,103,Banks,11,Panania,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,589,9.86
NSW,103,Banks,11,Panania,28660,COLEMAN,David,4,Y,Y,LP,Liberal,470,-9.86
NSW,103,Banks,12,Panania Central,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,541,6.49
NSW,103,Banks,12,Panania Central,28660,COLEMAN,David,4,Y,Y,LP,Liberal,530,-6.49
NSW,103,Banks,13,Panania North,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1045,5.3
NSW,103,Banks,13,Panania North,28660,COLEMAN,David,4,Y,Y,LP,Liberal,872,-5.3
NSW,103,Banks,14,Panania South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1267,4.69
NSW,103,Banks,14,Panania South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1570,-4.69
NSW,103,Banks,16,Peakhurst East,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,960,-0.42
NSW,103,Banks,16,Peakhurst East,28660,COLEMAN,David,4,Y,Y,LP,Liberal,892,0.42
NSW,103,Banks,17,Peakhurst South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,768,2.25
NSW,103,Banks,17,Peakhurst South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1082,-2.25
NSW,103,Banks,18,Peakhurst West,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1150,0.63
NSW,103,Banks,18,Peakhurst West,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1357,-0.63
NSW,103,Banks,19,Penshurst,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,675,2.15
NSW,103,Banks,19,Penshurst,28660,COLEMAN,David,4,Y,Y,LP,Liberal,637,-2.15
NSW,103,Banks,60,Penshurst Central,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1102,-0.46
NSW,103,Banks,60,Penshurst Central,28660,COLEMAN,David,4,Y,Y,LP,Liberal,859,0.46
NSW,103,Banks,22,Picnic Point North,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,834,4.51
NSW,103,Banks,22,Picnic Point North,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1130,-4.51
NSW,103,Banks,57281,Revesby,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,811,5.11
NSW,103,Banks,57281,Revesby,28660,COLEMAN,David,4,Y,Y,LP,Liberal,611,-5.11
NSW,103,Banks,25,Revesby North (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1335,2.85
NSW,103,Banks,25,Revesby North (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,958,-2.85
NSW,103,Banks,26,Revesby South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,1194,6.26
NSW,103,Banks,26,Revesby South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,1217,-6.26
NSW,103,Banks,3,Riverwood East (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,723,-1.18
NSW,103,Banks,3,Riverwood East (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,461,1.18
NSW,103,Banks,27,Riverwood North,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,742,5.35
NSW,103,Banks,27,Riverwood North,28660,COLEMAN,David,4,Y,Y,LP,Liberal,263,-5.35
NSW,103,Banks,28,Riverwood South,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,819,0.73
NSW,103,Banks,28,Riverwood South,28660,COLEMAN,David,4,Y,Y,LP,Liberal,666,-0.73
NSW,103,Banks,33594,Special Hospital Team 1,28951,GAMBIAN,Chris,1,N,N,ALP,Labor,76,2.02
NSW,103,Banks,33594,Special Hospital Team 1,28660,COLEMAN,David,4,Y,Y,LP,Liberal,115,-2.02
NSW,103,Banks,14011,Sydney (Banks),28951,GAMBIAN,Chris,1,N,N,ALP,Labor,77,-6.71
NSW,103,Banks,14011,Sydney (Banks),28660,COLEMAN,David,4,Y,Y,LP,Liberal,72,6.71
NSW,104,Barton,32,Arncliffe,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,421,-10.23
NSW,104,Barton,32,Arncliffe,28964,BURNEY,Linda,3,Y,N,ALP,Labor,772,10.23
NSW,104,Barton,34,Arncliffe Central,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,454,-5.15
NSW,104,Barton,34,Arncliffe Central,28964,BURNEY,Linda,3,Y,N,ALP,Labor,871,5.15
NSW,104,Barton,2642,Arncliffe West,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,809,-11.71
NSW,104,Barton,2642,Arncliffe West,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1479,11.71
NSW,104,Barton,2643,Bardwell Park,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,519,-2.9
NSW,104,Barton,2643,Bardwell Park,28964,BURNEY,Linda,3,Y,N,ALP,Labor,501,2.9
NSW,104,Barton,65982,Belmore BARTON PPVC,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,509,-1.68
NSW,104,Barton,65982,Belmore BARTON PPVC,28964,BURNEY,Linda,3,Y,N,ALP,Labor,580,1.68
NSW,104,Barton,2645,Beverly Hills,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,568,0.3
NSW,104,Barton,2645,Beverly Hills,28964,BURNEY,Linda,3,Y,N,ALP,Labor,540,-0.3
NSW,104,Barton,2670,Beverly Hills Central,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,430,-2.66
NSW,104,Barton,2670,Beverly Hills Central,28964,BURNEY,Linda,3,Y,N,ALP,Labor,400,2.66
NSW,104,Barton,2646,Beverly Hills South (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,313,-0.14
NSW,104,Barton,2646,Beverly Hills South (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,367,0.14
NSW,104,Barton,2647,Bexley,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,841,-5.65
NSW,104,Barton,2647,Bexley,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1244,5.65
NSW,104,Barton,2640,Bexley East,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,597,-2.66
NSW,104,Barton,2640,Bexley East,28964,BURNEY,Linda,3,Y,N,ALP,Labor,970,2.66
NSW,104,Barton,2649,Bexley North,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,559,-2.61
NSW,104,Barton,2649,Bexley North,28964,BURNEY,Linda,3,Y,N,ALP,Labor,684,2.61
NSW,104,Barton,2650,Bexley West,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,882,-4.72
NSW,104,Barton,2650,Bexley West,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1057,4.72
NSW,104,Barton,65449,BLV Barton PPVC,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,5,-11.07
NSW,104,Barton,65449,BLV Barton PPVC,28964,BURNEY,Linda,3,Y,N,ALP,Labor,6,11.07
NSW,104,Barton,38,Brighton-Le-Sands (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,1269,-3.96
NSW,104,Barton,38,Brighton-Le-Sands (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,1385,3.96
NSW,104,Barton,2652,Canterbury South,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,580,-1.95
NSW,104,Barton,2652,Canterbury South,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1170,1.95
NSW,104,Barton,2653,Carlton,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,1209,-1.17
NSW,104,Barton,2653,Carlton,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1810,1.17
NSW,104,Barton,47,Carlton South (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,385,-5.82
NSW,104,Barton,47,Carlton South (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,547,5.82
NSW,104,Barton,2656,Clemton Park,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,1171,-3.97
NSW,104,Barton,2656,Clemton Park,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1629,3.97
NSW,104,Barton,30095,Divisional Office (PREPOLL),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,0,0
NSW,104,Barton,30095,Divisional Office (PREPOLL),28964,BURNEY,Linda,3,Y,N,ALP,Labor,0,0
NSW,104,Barton,2660,Earlwood Central,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,662,-6.37
NSW,104,Barton,2660,Earlwood Central,28964,BURNEY,Linda,3,Y,N,ALP,Labor,703,6.37
NSW,104,Barton,2661,Earlwood South,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,1156,-7
NSW,104,Barton,2661,Earlwood South,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1607,7
NSW,104,Barton,79724,Hurlstone Park (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,113,-5.83
NSW,104,Barton,79724,Hurlstone Park (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,354,5.83
NSW,104,Barton,2663,Hurstville (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,693,2.8
NSW,104,Barton,2663,Hurstville (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,661,-2.8
NSW,104,Barton,65171,Hurstville BARTON PPVC,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,3111,9.87
NSW,104,Barton,65171,Hurstville BARTON PPVC,28964,BURNEY,Linda,3,Y,N,ALP,Labor,2353,-9.87
NSW,104,Barton,2664,Hurstville East (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,748,1.26
NSW,104,Barton,2664,Hurstville East (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,749,-1.26
NSW,104,Barton,2665,Hurstville North,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,766,-4.12
NSW,104,Barton,2665,Hurstville North,28964,BURNEY,Linda,3,Y,N,ALP,Labor,862,4.12
NSW,104,Barton,2666,Kingsgrove,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,401,1.97
NSW,104,Barton,2666,Kingsgrove,28964,BURNEY,Linda,3,Y,N,ALP,Labor,377,-1.97
NSW,104,Barton,79715,Kingsgrove North (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,258,-2.76
NSW,104,Barton,79715,Kingsgrove North (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,262,2.76
NSW,104,Barton,2667,Kingsgrove South,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,602,-2.15
NSW,104,Barton,2667,Kingsgrove South,28964,BURNEY,Linda,3,Y,N,ALP,Labor,743,2.15
NSW,104,Barton,50,Kogarah Central,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,797,-4.16
NSW,104,Barton,50,Kogarah Central,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1251,4.16
NSW,104,Barton,51,Kyeemagh,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,555,-4.14
NSW,104,Barton,51,Kyeemagh,28964,BURNEY,Linda,3,Y,N,ALP,Labor,540,4.14
NSW,104,Barton,65249,Marrickville BARTON PPVC,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,605,-16.88
NSW,104,Barton,65249,Marrickville BARTON PPVC,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1397,16.88
NSW,104,Barton,1010,Marrickville South,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,207,1.32
NSW,104,Barton,1010,Marrickville South,28964,BURNEY,Linda,3,Y,N,ALP,Labor,745,-1.32
NSW,104,Barton,1011,Marrickville West,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,462,0.16
NSW,104,Barton,1011,Marrickville West,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1565,-0.16
NSW,104,Barton,2662,North Bexley North,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,742,-1.77
NSW,104,Barton,2662,North Bexley North,28964,BURNEY,Linda,3,Y,N,ALP,Labor,777,1.77
NSW,104,Barton,2672,North Earlwood,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,682,-6.15
NSW,104,Barton,2672,North Earlwood,28964,BURNEY,Linda,3,Y,N,ALP,Labor,814,6.15
NSW,104,Barton,62,Rockdale,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,453,-2.93
NSW,104,Barton,62,Rockdale,28964,BURNEY,Linda,3,Y,N,ALP,Labor,787,2.93
NSW,104,Barton,33869,Rockdale BARTON PPVC,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,2502,-10.58
NSW,104,Barton,33869,Rockdale BARTON PPVC,28964,BURNEY,Linda,3,Y,N,ALP,Labor,3881,10.58
NSW,104,Barton,63,Rockdale Central,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,923,-5.05
NSW,104,Barton,63,Rockdale Central,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1401,5.05
NSW,104,Barton,2671,Rockdale West,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,460,-2.91
NSW,104,Barton,2671,Rockdale West,28964,BURNEY,Linda,3,Y,N,ALP,Labor,796,2.91
NSW,104,Barton,33595,Special Hospital Team 1,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,59,12.09
NSW,104,Barton,33595,Special Hospital Team 1,28964,BURNEY,Linda,3,Y,N,ALP,Labor,30,-12.09
NSW,104,Barton,33765,Special Hospital Team 2,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,60,-3.22
NSW,104,Barton,33765,Special Hospital Team 2,28964,BURNEY,Linda,3,Y,N,ALP,Labor,58,3.22
NSW,104,Barton,38392,Special Hospital Team 3,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,28,-5.43
NSW,104,Barton,38392,Special Hospital Team 3,28964,BURNEY,Linda,3,Y,N,ALP,Labor,29,5.43
NSW,104,Barton,14014,Sydney (Barton),28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,106,-3.58
NSW,104,Barton,14014,Sydney (Barton),28964,BURNEY,Linda,3,Y,N,ALP,Labor,148,3.58
NSW,104,Barton,1470,Tempe,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,420,1.68
NSW,104,Barton,1470,Tempe,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1062,-1.68
NSW,104,Barton,1016,The Warren,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,340,4.5
NSW,104,Barton,1016,The Warren,28964,BURNEY,Linda,3,Y,N,ALP,Labor,987,-4.5
NSW,104,Barton,2641,Turrella,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,432,-12.82
NSW,104,Barton,2641,Turrella,28964,BURNEY,Linda,3,Y,N,ALP,Labor,759,12.82
NSW,104,Barton,2673,Undercliffe,28636,VARVARIS,Nickolas,2,N,Y,LP,Liberal,649,-6.68
NSW,104,Barton,2673,Undercliffe,28964,BURNEY,Linda,3,Y,N,ALP,Labor,1057,6.68
NSW,105,Bennelong,65453,BLV Bennelong PPVC,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,8,-2.72
NSW,105,Bennelong,65453,BLV Bennelong PPVC,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,11,2.72
NSW,105,Bennelong,33930,Boronia Park (Bennelong),28886,HOWISON,Lyndal,1,N,N,ALP,Labor,530,-1.54
NSW,105,Bennelong,33930,Boronia Park (Bennelong),28568,ALEXANDER,John,6,Y,Y,LP,Liberal,834,1.54
NSW,105,Bennelong,634,Carlingford (Bennelong),28886,HOWISON,Lyndal,1,N,N,ALP,Labor,477,-7.82
NSW,105,Bennelong,634,Carlingford (Bennelong),28568,ALEXANDER,John,6,Y,Y,LP,Liberal,898,7.82
NSW,105,Bennelong,65177,Chatswood BENNELONG PPVC,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,494,4.04
NSW,105,Bennelong,65177,Chatswood BENNELONG PPVC,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,617,-4.04
NSW,105,Bennelong,638,Denistone,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,469,-6.4
NSW,105,Bennelong,638,Denistone,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,701,6.4
NSW,105,Bennelong,639,Denistone East,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,1076,-5.17
NSW,105,Bennelong,639,Denistone East,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1811,5.17
NSW,105,Bennelong,647,Denistone West,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,544,-1.99
NSW,105,Bennelong,647,Denistone West,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,748,1.99
NSW,105,Bennelong,30096,Divisional Office (PREPOLL),28886,HOWISON,Lyndal,1,N,N,ALP,Labor,14,43.75
NSW,105,Bennelong,30096,Divisional Office (PREPOLL),28568,ALEXANDER,John,6,Y,Y,LP,Liberal,18,56.25
NSW,105,Bennelong,79,Eastview,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,541,1.1
NSW,105,Bennelong,79,Eastview,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,888,-1.1
NSW,105,Bennelong,642,Eastwood,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,1041,-12.68
NSW,105,Bennelong,642,Eastwood,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1789,12.68
NSW,105,Bennelong,80,Eastwood Heights,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,589,-7.11
NSW,105,Bennelong,80,Eastwood Heights,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,931,7.11
NSW,105,Bennelong,643,Eastwood West,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,511,-1.38
NSW,105,Bennelong,643,Eastwood West,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,799,1.38
NSW,105,Bennelong,644,Epping,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,904,-5.35
NSW,105,Bennelong,644,Epping,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1286,5.35
NSW,105,Bennelong,81,Epping East,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,922,-8.26
NSW,105,Bennelong,81,Epping East,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1336,8.26
NSW,105,Bennelong,645,Epping Heights,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,688,-1.42
NSW,105,Bennelong,645,Epping Heights,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1068,1.42
NSW,105,Bennelong,82,Epping North,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,840,0.82
NSW,105,Bennelong,82,Epping North,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1230,-0.82
NSW,105,Bennelong,11927,Epping West,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,990,-8.27
NSW,105,Bennelong,11927,Epping West,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1736,8.27
NSW,105,Bennelong,2252,Ermington Central,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,752,3.25
NSW,105,Bennelong,2252,Ermington Central,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,731,-3.25
NSW,105,Bennelong,2253,Ermington West (Bennelong),28886,HOWISON,Lyndal,1,N,N,ALP,Labor,856,-0.52
NSW,105,Bennelong,2253,Ermington West (Bennelong),28568,ALEXANDER,John,6,Y,Y,LP,Liberal,975,0.52
NSW,105,Bennelong,84,Gladesville (Bennelong),28886,HOWISON,Lyndal,1,N,N,ALP,Labor,1037,2.36
NSW,105,Bennelong,84,Gladesville (Bennelong),28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1317,-2.36
NSW,105,Bennelong,87,Gladesville North,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,333,-8.32
NSW,105,Bennelong,87,Gladesville North,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,726,8.32
NSW,105,Bennelong,92,Kent Road,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,946,-5.17
NSW,105,Bennelong,92,Kent Road,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,1325,5.17
NSW,105,Bennelong,98,Macquarie Park,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,652,-2.46
NSW,105,Bennelong,98,Macquarie Park,28568,ALEXANDER,John,6,Y,Y,LP,Liberal,650,2.46
NSW,105,Bennelong,99,Marsfield,28886,HOWISON,Lyndal,1,N,N,ALP,Labor,596,-4.99
